0,0,0,0,0,0,0,0,-1,-1,-1,-1
0.000577130909828805,5.09883456950577e-05,0.00309060430789476,0.00256446174376102,0.000577130909828805,5.09883456950577e-05,0.00309060430789476,0.00256446174376102,-1,-1,-1,-1
0.00115426181965766,0.00010197669139006,0.00618120861578952,0.00512892348752192,0.00115426181965766,0.00010197669139006,0.00618120861578952,0.00512892348752192,-1,-1,-1,-1
0.00173139272948647,0.000152965037085007,0.00927181292368434,0.00769338523128288,0.00173139272948647,0.000152965037085007,0.00927181292368434,0.00769338523128288,-1,-1,-1,-1
0.00230852363931539,0.000203953382779953,0.0123624172315792,0.0102578469750438,0.00230852363931539,0.000203953382779953,0.0123624172315792,0.0102578469750438,-1,-1,-1,-1
0.00288565454914425,0.000254941728474956,0.015453021539474,0.0128223087188047,0.00288565454914425,0.000254941728474956,0.015453021539474,0.0128223087188047,-1,-1,-1,-1
0.00346278545897305,0.000305930074170013,0.0185436258473687,0.0153867704625657,0.00346278545897305,0.000305930074170013,0.0185436258473687,0.0153867704625657,-1,-1,-1,-1
0.00403991636880191,0.000356918419865015,0.0216342301552636,0.0179512322063267,0.00403991636880191,0.000356918419865015,0.0216342301552636,0.0179512322063267,-1,-1,-1,-1
0.00461704727863077,0.000407906765560018,0.0247248344631584,0.0205156939500876,0.00461704727863077,0.000407906765560018,0.0247248344631584,0.0205156939500876,-1,-1,-1,-1
0.00519417818845958,0.000458895111254964,0.0278154387710531,0.0230801556938485,0.00519417818845958,0.000458895111254964,0.0278154387710531,0.0230801556938485,-1,-1,-1,-1
0.00577130909828849,0.000509883456949911,0.030906043078948,0.0256446174376094,0.00577130909828849,0.000509883456949911,0.030906043078948,0.0256446174376094,-1,-1,-1,-1
0.0063484400081173,0.000560871802644969,0.0339966473868428,0.0282090791813704,0.0063484400081173,0.000560871802644969,0.0339966473868428,0.0282090791813704,-1,-1,-1,-1
0.00692557091794616,0.000611860148339971,0.0370872516947375,0.0307735409251313,0.00692557091794616,0.000611860148339971,0.0370872516947375,0.0307735409251313,-1,-1,-1,-1
0.00750270182777502,0.000662848494034973,0.0401778560026324,0.0333380026688923,0.00750270182777502,0.000662848494034973,0.0401778560026324,0.0333380026688923,-1,-1,-1,-1
0.00807983273760388,0.000713836839729975,0.0432684603105272,0.0359024644126533,0.00807983273760388,0.000713836839729975,0.0432684603105272,0.0359024644126533,-1,-1,-1,-1
