0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,-1,-1.1,-1.2,-1.3
-0.0004402184227175,-0.0007320258023532,-0.0006685410260807,-0.0012172299337347,0.0012172299384829,0.0006685409365128,0.0007320257882779,0.0004402183484354,-1,-1,-1,-1
-0.0013206552681525,-0.0021960774070599,-0.0020056230782419,-0.0036516898012043,0.0036516898154488,0.0020056228095382,0.0021960773648339,0.0013206550453062,-1,-1,-1,-1
-0.0022010921135876,-0.0036601290117664,-0.0033427051304033,-0.0060861496686739,0.0060861496924149,0.0033427046825637,0.0036601289413898,0.0022010917421771,-1,-1,-1,-1
-0.0030815289590225,-0.005124180616473,-0.0046797871825647,-0.0085206095361434,0.0085206095693808,0.0046797865555892,0.0051241805179458,0.0030815284390479,-1,-1,-1,-1
-0.0039619658044576,-0.0065882322211796,-0.006016869234726,-0.0109550694036131,0.0109550694463468,0.0060168684286147,0.0065882320945017,0.0039619651359187,-1,-1,-1,-1
-0.0048424026498926,-0.0080522838258861,-0.0073539512868874,-0.0133895292710826,0.0133895293233127,0.0073539503016402,0.0080522836710577,0.0048424018327896,-1,-1,-1,-1
-0.0057228394953277,-0.0095163354305928,-0.0086910333390486,-0.0158239891385523,0.0158239892002788,0.0086910321746656,0.0095163352476136,0.0057228385296604,-1,-1,-1,-1
-0.0066032763407627,-0.0109803870352994,-0.0100281153912101,-0.0182584490060219,0.0182584490772447,0.0100281140476912,0.0109803868241696,0.0066032752265312,-1,-1,-1,-1
-0.0074837131861977,-0.0124444386400059,-0.0113651974433715,-0.0206929088734914,0.0206929089542107,0.0113651959207167,0.0124444384007255,0.0074837119234021,-1,-1,-1,-1
-0.0083641500316328,-0.0139084902447125,-0.0127022794955328,-0.023127368740961,0.0231273688311767,0.0127022777937421,0.0139084899772815,0.0083641486202729,-1,-1,-1,-1
-0.0092445868770677,-0.0153725418494192,-0.0140393615476941,-0.0255618286084306,0.0255618287081427,0.0140393596667676,0.0153725415538374,0.0092445853171438,-1,-1,-1,-1
-0.0101250237225028,-0.0168365934541257,-0.0153764435998555,-0.0279962884759001,0.0279962885851086,0.0153764415397931,0.0168365931303934,0.0101250220140146,-1,-1,-1,-1
